stock,endDate,totalAssets,totalLiab,totalStockholderEquity,asset_liability_ratio,debt_to_equity_ratio
ACRX,2017-12-31,75552000.0,112061000.0,-36509000.0,148.32,-3.07
ACRX,2016-12-31,99993000.0,105330000.0,-5337000.0,105.34,-19.74
MRO,2019-12-31,20245000000.0,8092000000.0,12153000000.0,39.97,0.67
MRO,2018-12-31,21321000000.0,9193000000.0,12128000000.0,43.12,0.76
MRO,2017-12-31,22012000000.0,10304000000.0,11708000000.0,46.81,0.88
MRO,2016-12-31,31094000000.0,13553000000.0,17541000000.0,43.59,0.77
PGR,2019-12-31,54895300000.0,40996500000.0,13179300000.0,74.68,3.11
PGR,2018-12-31,46575000000.0,35538700000.0,10327900000.0,76.3,3.44
PGR,2017-12-31,38701200000.0,28912700000.0,9284800000.0,74.71,3.11
PGR,2016-12-31,33427500000.0,24986700000.0,7957100000.0,74.75,3.14
NBRV,2019-12-31,94113000.0,52839000.0,41274000.0,56.14,1.28
NBRV,2018-12-31,110418000.0,41788000.0,68630000.0,37.85,0.61
NBRV,2017-12-31,95763000.0,13695000.0,82068000.0,14.3,0.17
NBRV,2016-12-31,93240000.0,15984000.0,77256000.0,17.14,0.21
STAR,2019-12-31,5085109000.0,3847149000.0,1040410000.0,75.66,3.7
STAR,2018-12-31,5014277000.0,3950162000.0,862962000.0,78.78,4.58
STAR,2017-12-31,4731078000.0,3816829000.0,879687000.0,80.68,4.34
STAR,2016-12-31,4825514000.0,3760799000.0,1016538000.0,77.94,3.7
BCC,2019-12-31,1693351000.0,992021000.0,701330000.0,58.58,1.41
BCC,2018-12-31,1581248000.0,908658000.0,672590000.0,57.46,1.35
BCC,2017-12-31,1607193000.0,932644000.0,674549000.0,58.03,1.38
BCC,2016-12-31,1439197000.0,859193000.0,580004000.0,59.7,1.48
ACHV,2019-12-31,21078000.0,3028000.0,18050000.0,14.37,0.17
ACHV,2018-12-31,19084000.0,3282000.0,15802000.0,17.2,0.21
ACHV,2017-12-31,9892000.0,2013000.0,7879000.0,20.35,0.26
ACHV,2016-12-31,3807000.0,3197000.0,610000.0,83.98,5.24
HOG,2019-12-31,10528159000.0,8724160000.0,1803999000.0,82.87,4.84
HOG,2018-12-31,10665664000.0,8891715000.0,1773949000.0,83.37,5.01
HOG,2017-12-31,9972672000.0,8128395000.0,1844277000.0,81.51,4.41
HOG,2016-12-31,9890240000.0,7970082000.0,1920158000.0,80.59,4.15
PMD,2019-12-31,27531000.0,10711000.0,16820000.0,38.91,0.64
PMD,2018-12-31,24974000.0,6227000.0,18747000.0,24.93,0.33
PMD,2017-12-31,26508000.0,7888000.0,18620000.0,29.76,0.42
PMD,2016-12-31,25032000.0,9425000.0,15607000.0,37.65,0.6
NXST,2019-12-31,13989737000.0,11936244000.0,2031497000.0,85.32,5.88
NXST,2018-12-31,7062030000.0,5193046000.0,1852774000.0,73.53,2.8
NXST,2017-12-31,7481647000.0,5900337000.0,1570614000.0,78.86,3.76
NXST,2016-12-31,2966085000.0,2681731000.0,169141000.0,90.41,15.86
MOSY,2019-12-31,9399000.0,4563000.0,4836000.0,48.55,0.94
MOSY,2018-12-31,11756000.0,4599000.0,7157000.0,39.12,0.64
MOSY,2017-12-31,23139000.0,15793000.0,7346000.0,68.25,2.15
MOSY,2016-12-31,27145000.0,11817000.0,15328000.0,43.53,0.77
OYST,2019-12-31,143209000.0,5911000.0,137298000.0,4.13,0.04
OYST,2018-12-31,5704000.0,946000.0,-38243000.0,16.58,-0.02
OYST,2017-12-31,23174000.0,2067000.0,-21894000.0,8.92,-0.09
ICPT,2019-12-31,754886000.0,703330000.0,51556000.0,93.17,13.64
ICPT,2018-12-31,509167000.0,490037000.0,19130000.0,96.24,25.62
ICPT,2017-12-31,484347000.0,467961000.0,16386000.0,96.62,28.56
ICPT,2016-12-31,739253000.0,424321000.0,314932000.0,57.4,1.35
FLIC,2019-12-31,4097843000.0,3708735000.0,389108000.0,90.5,9.53
FLIC,2018-12-31,4241060000.0,3852873000.0,388187000.0,90.85,9.93
FLIC,2017-12-31,3894708000.0,3540258000.0,354450000.0,90.9,9.99
FLIC,2016-12-31,3510320000.0,3204490000.0,305830000.0,91.29,10.48
ARTL,2019-08-31,6482726.0,1021513.0,5461213.0,15.76,0.19
ARTL,2018-08-31,396998.0,531972.0,-134974.0,134.0,-3.94
ARTL,2017-08-31,574275.0,29438.0,544837.0,5.13,0.05
ARTL,2016-08-31,3590.0,17390.0,-13800.0,484.4,-1.26
ASPU,2019-04-30,43204503.0,16743075.0,26461428.0,38.75,0.63
ASPU,2018-04-30,41588532.0,7854941.0,33733591.0,18.89,0.23
ASPU,2017-04-30,10673554.0,2833314.0,7840240.0,26.55,0.36
ASPU,2016-04-30,4506771.0,2693789.0,1812982.0,59.77,1.49
CRSP,2019-12-31,1066752000.0,127327000.0,939425000.0,11.94,0.14
CRSP,2018-12-31,489016000.0,96821000.0,392195000.0,19.8,0.25
CRSP,2017-12-31,271346000.0,83514000.0,187832000.0,30.78,0.44
CRSP,2016-12-31,344962000.0,112116000.0,232846000.0,32.5,0.48
PTC,2019-09-30,2664588000.0,1462590000.0,1201998000.0,54.89,1.22
PTC,2018-09-30,2329022000.0,1454433000.0,874589000.0,62.45,1.66
PTC,2017-09-30,2360384000.0,1474948000.0,885436000.0,62.49,1.67
PTC,2016-09-30,2345729000.0,1503063000.0,842666000.0,64.08,1.78
NAOV,2019-12-31,2036000.0,688000.0,1346000.0,33.79,0.51
NAOV,2018-12-31,1580000.0,1117000.0,463000.0,70.7,2.41
NAOV,2017-12-31,4865000.0,1231000.0,3634000.0,25.3,0.34
NAOV,2016-12-31,494000.0,2993000.0,-2499000.0,605.87,-1.2
SHW,2019-12-31,20496200000.0,16372900000.0,4123300000.0,79.88,3.97
SHW,2018-12-31,19134300000.0,15403600000.0,3730700000.0,80.5,4.13
SHW,2017-12-31,19899500000.0,16251600000.0,3647900000.0,81.67,4.46
SHW,2016-12-31,6752521000.0,4874080000.0,1878441000.0,72.18,2.59
NYT,2019-12-29,2089138000.0,915275000.0,1172003000.0,43.81,0.78
NYT,2018-12-30,2197123000.0,1154482000.0,1040781000.0,52.55,1.11
NYT,2017-12-31,2099780000.0,1202417000.0,897279000.0,57.26,1.34
NYT,2016-12-25,2185395000.0,1341151000.0,847815000.0,61.37,1.58
CLDX,2019-12-31,122933000.0,28907000.0,94026000.0,23.51,0.31
CLDX,2018-12-31,155809000.0,31749000.0,124060000.0,20.38,0.26
CLDX,2017-12-31,315624000.0,79255000.0,236369000.0,25.11,0.34
CLDX,2016-12-31,383358000.0,117927000.0,265431000.0,30.76,0.44
AMG,2019-12-31,7653500000.0,3237700000.0,2937500000.0,42.3,1.1
AMG,2018-12-31,8219100000.0,3250500000.0,3457400000.0,39.55,0.94
AMG,2017-12-31,8702100000.0,3311700000.0,3822200000.0,38.06,0.87
AMG,2016-12-31,8749100000.0,3649100000.0,3619600000.0,41.71,1.01
GASS,2019-12-31,954188931.0,395002291.0,559186640.0,41.4,0.71
GASS,2018-12-31,1036722488.0,475469977.0,561252511.0,45.86,0.85
GASS,2017-12-31,996226191.0,422747419.0,573478772.0,42.43,0.74
GASS,2016-12-31,1001942344.0,427967040.0,573975304.0,42.71,0.75
CRS,2019-06-30,3187800000.0,1667700000.0,1520100000.0,52.32,1.1
CRS,2018-06-30,3007000000.0,1521100000.0,1485900000.0,50.59,1.02
CRS,2017-06-30,2878100000.0,1679500000.0,1198600000.0,58.35,1.4
CRS,2016-06-30,2794300000.0,1689400000.0,1104900000.0,60.46,1.53
GHL,2019-12-31,494375000.0,449700000.0,44675000.0,90.96,10.07
GHL,2018-12-31,485700000.0,423337000.0,62363000.0,87.16,6.79
GHL,2017-12-31,610817000.0,402515000.0,208302000.0,65.9,1.93
GHL,2016-12-31,456682000.0,165499000.0,291183000.0,36.24,0.57
CDR,2019-12-31,1205625000.0,691550000.0,351020000.0,57.36,1.97
CDR,2018-12-31,1222901000.0,664185000.0,395884000.0,54.31,1.68
CDR,2017-12-31,1252418000.0,622307000.0,420828000.0,49.69,1.48
CDR,2016-12-31,1233521000.0,651524000.0,390079000.0,52.82,1.67
CCAP,2019-12-31,747174648.0,340257846.0,406916802.0,45.54,0.84
CCAP,2018-12-31,505419430.0,245840590.0,259578840.0,48.64,0.95
CCAP,2017-12-31,329817175.0,157017186.0,172799989.0,47.61,0.91
CCAP,2016-12-31,225564977.0,97508949.0,128056028.0,43.23,0.76
GPL,2019-12-31,270742000.0,170243000.0,100499000.0,62.88,1.69
GPL,2018-12-31,112776000.0,40120000.0,72656000.0,35.57,0.55
GPL,2017-12-31,121880000.0,40739000.0,81141000.0,33.43,0.5
GPL,2016-12-31,89441000.0,12153000.0,77288000.0,13.59,0.16
APTS,2019-12-31,4770560000.0,2836444000.0,1931277000.0,59.46,1.47
APTS,2018-12-31,4410958000.0,2801573000.0,1608130000.0,63.51,1.74
APTS,2017-12-31,3252370000.0,1971604000.0,1275875000.0,60.62,1.55
APTS,2016-12-31,2420832602.0,1535571440.0,883770809.0,63.43,1.74
FDBC,2019-12-31,1009927000.0,903092000.0,106835000.0,89.42,8.45
FDBC,2018-12-31,981102000.0,887545000.0,93557000.0,90.46,9.49
FDBC,2017-12-31,863637000.0,776254000.0,87383000.0,89.88,8.88
FDBC,2016-12-31,792944000.0,712313000.0,80631000.0,89.83,8.83
BYSI,2019-12-31,44555000.0,13424000.0,30277000.0,30.13,0.44
BYSI,2018-12-31,7063000.0,16445000.0,-7766000.0,232.83,-2.12
BYSI,2017-12-31,32828000.0,4792000.0,27076000.0,14.6,0.18
BYSI,2016-12-31,14908000.0,2609000.0,12152000.0,17.5,0.21
KIRK,2020-02-01,422442000.0,345487000.0,76955000.0,81.78,4.49
KIRK,2019-02-02,277148000.0,146348000.0,130800000.0,52.8,1.12
KIRK,2018-02-03,299197000.0,158436000.0,140761000.0,52.95,1.13
KIRK,2017-01-28,270146000.0,136333000.0,133813000.0,50.47,1.02
BKTI,2019-12-31,37940000.0,14664000.0,23276000.0,38.65,0.63
BKTI,2018-12-31,39191000.0,11479000.0,27712000.0,29.29,0.41
BKTI,2017-12-31,42801000.0,10794000.0,32007000.0,25.22,0.34
BKTI,2016-12-31,42544000.0,6770000.0,35774000.0,15.91,0.19
CHS,2020-02-01,1542659000.0,1012567000.0,530092000.0,65.64,1.91
CHS,2019-02-02,1007034000.0,427070000.0,579964000.0,42.41,0.74
CHS,2018-02-03,1087605000.0,431223000.0,656382000.0,39.65,0.66
CHS,2017-01-28,1108994000.0,499821000.0,609173000.0,45.07,0.82
CINF,2019-12-31,25408000000.0,15544000000.0,9864000000.0,61.18,1.58
CINF,2018-12-31,21935000000.0,14102000000.0,7833000000.0,64.29,1.8
CINF,2017-12-31,21843000000.0,13600000000.0,8243000000.0,62.26,1.65
CINF,2016-12-31,20386000000.0,13326000000.0,7060000000.0,65.37,1.89
NX,2019-10-31,645110000.0,314923000.0,330187000.0,48.82,0.95
NX,2018-10-31,743214000.0,347992000.0,395222000.0,46.82,0.88
NX,2017-10-31,773879000.0,367032000.0,406847000.0,47.43,0.9
NX,2016-10-31,780353000.0,412522000.0,367831000.0,52.86,1.12
MRC,2019-12-31,2325000000.0,1328000000.0,642000000.0,57.12,2.07
MRC,2018-12-31,2434000000.0,1387000000.0,692000000.0,56.98,2.0
MRC,2017-12-31,2340000000.0,1226000000.0,759000000.0,52.39,1.62
MRC,2016-12-31,2164000000.0,1046000000.0,763000000.0,48.34,1.37
GNCA,2019-12-31,52611000.0,27569000.0,24341000.0,52.4,1.13
GNCA,2018-12-31,31115000.0,23780000.0,6634000.0,76.43,3.58
GNCA,2017-12-31,17488000.0,23538000.0,-6050000.0,134.6,-3.89
GNCA,2016-12-31,69896000.0,24355000.0,45541000.0,34.84,0.53
MRTN,2019-12-31,796586000.0,198997000.0,597589000.0,24.98,0.33
MRTN,2018-12-31,753904000.0,177950000.0,575954000.0,23.6,0.31
MRTN,2017-12-31,690403000.0,164903000.0,525500000.0,23.89,0.31
MRTN,2016-12-31,653748000.0,216410000.0,437338000.0,33.1,0.49
PXS,2019-12-31,108769000.0,76769000.0,32000000.0,70.58,2.4
PXS,2018-12-31,116617000.0,76674000.0,39943000.0,65.75,1.92
PXS,2017-12-31,124813000.0,76657000.0,48156000.0,61.42,1.59
PXS,2016-12-31,130740000.0,81987000.0,48753000.0,62.71,1.68
IIIN,2019-09-28,293009000.0,46992000.0,246017000.0,16.04,0.19
IIIN,2018-09-29,329534000.0,87869000.0,241665000.0,26.66,0.36
IIIN,2017-09-30,283073000.0,59697000.0,223376000.0,21.09,0.27
IIIN,2016-10-01,292892000.0,68326000.0,224566000.0,23.33,0.3
AXLA,2019-12-31,94359000.0,34135000.0,60224000.0,36.18,0.57
AXLA,2018-12-31,81844000.0,33330000.0,-149753000.0,40.72,-0.22
AXLA,2017-12-31,48813000.0,25928000.0,-116354000.0,53.12,-0.22
ROAD,2019-09-30,531769000.0,188219000.0,343550000.0,35.39,0.55
ROAD,2018-09-30,496310000.0,196841000.0,299469000.0,39.66,0.66
ROAD,2017-09-30,328550000.0,176369000.0,152181000.0,53.68,1.16
ROAD,2016-09-30,318282000.0,161999000.0,156283000.0,50.9,1.04
AMKR,2019-12-31,4695615000.0,2705376000.0,1963739000.0,57.61,1.38
AMKR,2018-12-31,4495447000.0,2639547000.0,1830540000.0,58.72,1.44
AMKR,2017-12-31,4508388000.0,2788679000.0,1696276000.0,61.86,1.64
AMKR,2016-12-31,4092086000.0,2688682000.0,1383588000.0,65.7,1.94
UAL,2019-12-31,52611000000.0,41080000000.0,11531000000.0,78.08,3.56
UAL,2018-12-31,49024000000.0,38982000000.0,10042000000.0,79.52,3.88
UAL,2017-12-31,42346000000.0,33612000000.0,8734000000.0,79.37,3.85
UAL,2016-12-31,40140000000.0,31481000000.0,8659000000.0,78.43,3.64
HSTM,2019-12-31,489544000.0,151376000.0,338168000.0,30.92,0.45
HSTM,2018-12-31,441948000.0,123001000.0,318947000.0,27.83,0.39
HSTM,2017-12-31,411119000.0,110949000.0,300170000.0,26.99,0.37
HSTM,2016-12-31,396000000.0,109892000.0,286108000.0,27.75,0.38
SELB,2019-12-31,99569000.0,91172000.0,8397000.0,91.57,10.86
SELB,2018-12-31,44482000.0,49900000.0,-5418000.0,112.18,-9.21
SELB,2017-12-31,101100000.0,49286000.0,51814000.0,48.75,0.95
SELB,2016-12-31,89301000.0,34344000.0,54957000.0,38.46,0.62
KAMN,2019-12-31,1418943000.0,595741000.0,823202000.0,41.98,0.72
KAMN,2018-12-31,1474062000.0,840905000.0,633157000.0,57.05,1.33
KAMN,2017-12-31,1455452000.0,819796000.0,635656000.0,56.33,1.29
KAMN,2016-12-31,1426286000.0,860499000.0,565787000.0,60.33,1.52
AROC,2019-12-31,3109975000.0,2024012000.0,1085963000.0,65.08,1.86
AROC,2018-12-31,2552515000.0,1710941000.0,841574000.0,67.03,2.03
AROC,2017-12-31,2408007000.0,1672389000.0,777049000.0,69.45,2.15
AROC,2016-12-31,2414779000.0,1729851000.0,718966000.0,71.64,2.41
OFC,2019-12-31,3854453000.0,2105777000.0,1678960000.0,54.63,1.25
OFC,2018-12-31,3656005000.0,2002697000.0,1585411000.0,54.78,1.26
OFC,2017-12-31,3595205000.0,2103773000.0,1402142000.0,58.52,1.5
OFC,2016-12-31,3780885000.0,2136659000.0,1350559000.0,56.51,1.58
HD,2020-02-02,51236000000.0,54352000000.0,-3116000000.0,106.08,-17.44
HD,2019-02-03,44003000000.0,45881000000.0,-1878000000.0,104.27,-24.43
HD,2018-01-28,44529000000.0,43075000000.0,1454000000.0,96.73,29.63
HD,2017-01-29,42966000000.0,38633000000.0,4333000000.0,89.92,8.92
GEOS,2019-09-30,202001000.0,23154000.0,178847000.0,11.46,0.13
GEOS,2018-09-30,199080000.0,22493000.0,176587000.0,11.3,0.13
GEOS,2017-09-30,205696000.0,10542000.0,195154000.0,5.13,0.05
GEOS,2016-09-30,254772000.0,10305000.0,244467000.0,4.04,0.04
LADR,2019-12-31,6669152000.0,5030175000.0,1458277000.0,75.42,3.45
LADR,2018-12-31,6272872000.0,4629237000.0,1445153000.0,73.8,3.2
LADR,2017-12-31,6025615000.0,4537469000.0,1234968000.0,75.3,3.67
LADR,2016-12-31,5578337000.0,4068783000.0,971390000.0,72.94,4.19
ALC,2019-12-31,27655000000.0,8352000000.0,19303000000.0,30.2,0.43
ALC,2018-12-31,27062000000.0,4423000000.0,22639000000.0,16.34,0.2
ALC,2017-12-31,27388000000.0,4359000000.0,23029000000.0,15.92,0.19
ALC,2016-12-31,27740000000.0,4728000000.0,23012000000.0,17.04,0.21
TNK,2019-12-31,2229476000.0,1239556000.0,989920000.0,55.6,1.25
TNK,2018-12-31,2161086000.0,1214153000.0,946933000.0,56.18,1.28
TNK,2017-12-31,2197348000.0,1190747000.0,1006601000.0,54.19,1.18
TNK,2016-12-31,1964370000.0,1031630000.0,932740000.0,52.52,1.11
MSCI,2019-12-31,4204439000.0,4281153000.0,-76714000.0,101.82,-55.81
MSCI,2018-12-31,3387952000.0,3554446000.0,-166494000.0,104.91,-21.35
MSCI,2017-12-31,3275668000.0,2874656000.0,401012000.0,87.76,7.17
MSCI,2016-12-31,3082578000.0,2764973000.0,317605000.0,89.7,8.71
TCBK,2019-12-31,6471181000.0,5564611000.0,906570000.0,85.99,6.14
TCBK,2018-12-31,6352441000.0,5525068000.0,827373000.0,86.98,6.68
TCBK,2017-12-31,4761315000.0,4255507000.0,505808000.0,89.38,8.41
TCBK,2016-12-31,4517968000.0,4040621000.0,477347000.0,89.43,8.46
SBSI,2019-12-31,6748913000.0,5944333000.0,804580000.0,88.08,7.39
SBSI,2018-12-31,6123494000.0,5392203000.0,731291000.0,88.06,7.37
SBSI,2017-12-31,6498097000.0,5743957000.0,754140000.0,88.39,7.62
SBSI,2016-12-31,5563767000.0,5045493000.0,518274000.0,90.68,9.74
PINC,2019-06-30,2569567000.0,3431817000.0,-862250000.0,133.56,-3.98
PINC,2018-06-30,2312216000.0,3739280000.0,-1427064000.0,161.72,-2.62
PINC,2017-06-30,2507836000.0,4170089000.0,-1662253000.0,166.28,-2.51
PINC,2016-06-30,1855383000.0,3806844000.0,-1951461000.0,205.18,-1.95
ACA,2019-12-31,2302500000.0,512100000.0,1790400000.0,22.24,0.29
ACA,2018-12-31,2172200000.0,487700000.0,1684500000.0,22.45,0.29
ACA,2017-12-31,1602500000.0,194600000.0,1407900000.0,12.14,0.14
ACA,2016-12-31,1526300000.0,184500000.0,1341800000.0,12.09,0.14
NSTG,2019-12-31,259754000.0,155603000.0,104151000.0,59.9,1.49
NSTG,2018-12-31,147558000.0,110689000.0,36869000.0,75.01,3.0
NSTG,2017-12-31,136762000.0,96653000.0,40109000.0,70.67,2.41
NSTG,2016-12-31,126373000.0,114068000.0,12305000.0,90.26,9.27
CLNC,2019-12-31,7414306000.0,5212956000.0,2119022000.0,70.31,2.46
CLNC,2018-12-31,8660730000.0,5815528000.0,2706905000.0,67.15,2.15
CLNC,2017-12-31,1839402000.0,431832000.0,1079808000.0,23.48,0.4
CLNC,2016-12-31,1802192000.0,566628000.0,1225883000.0,31.44,0.46
COLD,2019-12-31,4170683000.0,2337665000.0,1833018000.0,56.05,1.28
COLD,2018-12-31,2532428000.0,1825673000.0,706755000.0,72.09,2.58
COLD,2017-12-31,2394897000.0,2209027000.0,-186924000.0,92.24,-11.82
COLD,2016-12-31,2327631000.0,2105159000.0,-149455000.0,90.44,-14.09
FMC,2019-12-31,9872700000.0,7311300000.0,2532300000.0,74.06,2.89
FMC,2018-12-31,9974300000.0,6763900000.0,3121100000.0,67.81,2.17
FMC,2017-12-31,9206300000.0,6499200000.0,2681800000.0,70.6,2.42
FMC,2016-12-31,6139300000.0,4146300000.0,1957700000.0,67.54,2.12
PLMR,2019-12-31,395462000.0,176906000.0,218556000.0,44.73,0.81
PLMR,2018-12-31,231134000.0,134842000.0,96292000.0,58.34,1.4
PLMR,2017-12-31,188355000.0,109941000.0,78414000.0,58.37,1.4
PLMR,2016-12-31,145132000.0,72023000.0,73109000.0,49.63,0.99
CALX,2019-12-31,316823000.0,162795000.0,154028000.0,51.38,1.06
CALX,2018-12-31,317080000.0,165146000.0,151934000.0,52.08,1.09
CALX,2017-12-31,295070000.0,150107000.0,144963000.0,50.87,1.04
CALX,2016-12-31,355475000.0,142511000.0,212964000.0,40.09,0.67
PCQ,2019-12-31,504397000.0,116354000.0,267390000.0,23.07,0.44
PCQ,2018-12-31,493882000.0,122906000.0,250306000.0,24.89,0.49
PCQ,2017-12-31,507637000.0,91563000.0,266019000.0,18.04,0.34
PCQ,2016-12-31,448683000.0,40175000.0,258476000.0,8.95,0.16
BPMP,2019-12-31,722096000.0,481866000.0,102102000.0,66.73,4.72
BPMP,2018-12-31,693203000.0,482351000.0,69878000.0,69.58,6.9
BPMP,2017-12-31,605658000.0,24803000.0,238525000.0,4.1,0.1
BPMP,2016-12-31,87586000.0,13644000.0,73942000.0,15.58,0.18
GHM,2020-03-31,148120000.0,51396000.0,96724000.0,34.7,0.53
GHM,2019-03-31,156270000.0,57304000.0,98966000.0,36.67,0.58
GHM,2018-03-31,143333000.0,39984000.0,103349000.0,27.9,0.39
GHM,2017-03-31,151570000.0,37460000.0,114110000.0,24.71,0.33
ROG,2019-12-31,1273181000.0,339281000.0,933900000.0,26.65,0.36
ROG,2018-12-31,1279344000.0,431020000.0,848324000.0,33.69,0.51
ROG,2017-12-31,1125134000.0,358561000.0,766573000.0,31.87,0.47
ROG,2016-12-31,1056500000.0,420714000.0,635786000.0,39.82,0.66
UDR,2019-12-31,9636472000.0,5228493000.0,3312341000.0,54.26,1.58
UDR,2018-12-31,7711728000.0,3816211000.0,2859424000.0,49.49,1.33
UDR,2017-12-31,7733273000.0,3949771000.0,2779599000.0,51.08,1.42
UDR,2016-12-31,7679584000.0,3673132000.0,3046652000.0,47.83,1.21
AVID,2019-12-31,304293000.0,459378000.0,-155085000.0,150.97,-2.96
AVID,2018-12-31,265843000.0,432504000.0,-166661000.0,162.69,-2.6
AVID,2017-12-31,234684000.0,503254000.0,-268570000.0,214.44,-1.87
AVID,2016-12-31,249581000.0,519492000.0,-269911000.0,208.15,-1.92
FSK,2019-12-31,8216000000.0,4350000000.0,3866000000.0,52.95,1.13
FSK,2018-12-31,7705000000.0,3539000000.0,4166000000.0,45.93,0.85
FSK,2017-12-31,4104000000.0,1819000000.0,2285000000.0,44.32,0.8
FSK,2016-12-31,4110071000.0,1812694000.0,2297377000.0,44.1,0.79
WLK,2019-12-31,13261000000.0,6858000000.0,5860000000.0,51.72,1.17
WLK,2018-12-31,11602000000.0,5526000000.0,5590000000.0,47.63,0.99
WLK,2017-12-31,12076000000.0,6707000000.0,4874000000.0,55.54,1.38
WLK,2016-12-31,10890000000.0,6998000000.0,3524000000.0,64.26,1.99
MFA,2019-12-31,13567364000.0,10183412000.0,3383872000.0,75.06,3.01
MFA,2018-12-31,12420327000.0,9004226000.0,3416021000.0,72.5,2.64
MFA,2017-12-31,10954734000.0,7693098000.0,3261556000.0,70.23,2.36
MFA,2016-12-31,12484022000.0,9450120000.0,3033822000.0,75.7,3.11
SAFE,2019-12-31,2566561000.0,1473263000.0,1091812000.0,57.4,1.35
SAFE,2018-12-31,979743000.0,622385000.0,355351000.0,63.53,1.75
SAFE,2017-12-31,728513000.0,372578000.0,355935000.0,51.14,1.05
SAFE,2016-12-31,155667000.0,1576000.0,154091000.0,1.01,0.01
SGOC,2018-12-31,190841000.0,22667000.0,138069000.0,11.88,0.16
SGOC,2017-12-31,98453000.0,14638000.0,83815000.0,14.87,0.17
SGOC,2016-12-31,100272000.0,13593000.0,86679000.0,13.56,0.16
SGOC,2015-12-31,86882000.0,9046000.0,77836000.0,10.41,0.12
OCCI,2019-10-31,68132628.0,22277320.0,45855308.0,32.7,0.49
OCCI,2018-10-31,51101241.0,714734.0,50386507.0,1.4,0.01
KE,2019-06-30,764111000.0,394257000.0,369854000.0,51.6,1.07
KE,2018-06-30,608758000.0,253231000.0,355527000.0,41.6,0.71
KE,2017-06-30,554944000.0,212672000.0,342272000.0,38.32,0.62
KE,2016-06-30,510565000.0,186196000.0,324369000.0,36.47,0.57
BOKF,2019-12-31,42172021000.0,37308102000.0,4855795000.0,88.47,7.68
BOKF,2018-12-31,38020504000.0,33577459000.0,4432109000.0,88.31,7.58
BOKF,2017-12-31,32272160000.0,28753826000.0,3495367000.0,89.1,8.23
BOKF,2016-12-31,32772281000.0,29465924000.0,3274854000.0,89.91,9.0
STFC,2019-12-31,2985400000.0,2025500000.0,959900000.0,67.85,2.11
STFC,2018-12-31,2895900000.0,2077400000.0,818500000.0,71.74,2.54
STFC,2017-12-31,3019100000.0,2184100000.0,835000000.0,72.34,2.62
STFC,2016-12-31,2959400000.0,2068100000.0,891300000.0,69.88,2.32
SGH,2019-08-30,704137000.0,430677000.0,273460000.0,61.16,1.57
SGH,2018-08-31,672762000.0,485634000.0,187128000.0,72.19,2.6
SGH,2017-08-25,480028000.0,397632000.0,82396000.0,82.84,4.83
SGH,2016-08-26,458655000.0,459892000.0,-1237000.0,100.27,-371.78
RMAX,2019-12-31,542352000.0,443976000.0,497886000.0,81.86,0.89
RMAX,2018-12-31,428373000.0,353359000.0,480990000.0,82.49,0.73
RMAX,2017-12-31,412835000.0,363709000.0,460060000.0,88.1,0.79
RMAX,2016-12-31,437153000.0,376444000.0,464692000.0,86.11,0.81
K,2019-12-28,17564000000.0,14250000000.0,2747000000.0,81.13,5.19
K,2018-12-29,17780000000.0,14621000000.0,2601000000.0,82.23,5.62
K,2017-12-30,16351000000.0,14157000000.0,2178000000.0,86.58,6.5
K,2016-12-31,15111000000.0,13185000000.0,1910000000.0,87.25,6.9
MBUU,2019-06-30,451314000.0,240961000.0,204235000.0,53.39,1.18
MBUU,2018-06-30,365768000.0,225897000.0,134369000.0,61.76,1.68
MBUU,2017-06-30,223663000.0,171427000.0,47295000.0,76.65,3.62
MBUU,2016-06-30,222326000.0,202297000.0,15350000.0,90.99,13.18
TXRH,2019-12-31,1983565000.0,1052396000.0,915994000.0,53.06,1.15
TXRH,2018-12-25,1469276000.0,508568000.0,945569000.0,34.61,0.54
TXRH,2017-12-26,1330623000.0,479232000.0,839079000.0,36.02,0.57
TXRH,2016-12-27,1179971000.0,421729000.0,750226000.0,35.74,0.56
